artist_name,artist_id,genre
Nelo,4WEShI3FkyGgGkX7vxRHZq,[]
$tacks bengi,585rdFOv0vijE2KdDCpKj1,[]
Jae the Kid,7eSk05c5k0URm6xdkjTUFj,[]
Komplex Mothra,3wwL6oUbHgREYitAFS1rdI,[]
King Ace,6Fe0RUsCkVi64STKiuR7nm,['chicago rap']
Nashville Cast,2NvmDZar6FF2CICK1yBS4I,[]
Terri Clark,0HLOP0AdsaWe5Pt5TNueGC,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country dawn', 'country road']"
MAX,1bqxdqvUtPWZri43cKHac8,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop', 'viral pop']"
Little Milton,0MPtuQaV2GiRdLjAkPOaan,"['blues', 'electric blues', 'memphis soul', 'soul', 'soul blues', 'southern soul', 'traditional blues']"
Tell Me A Story Cast,6ULJpLbL7sBDkIQl8h8mvZ,[]
Diana DeGarmo,59eUYRRUA8EnmFBgR5kl33,['idol']
Sammy Davis Jr.,1NAWG3AngjBXyKbmPaz92D,"['adult standards', 'easy listening', 'lounge', 'swing', 'vocal jazz']"
Jay Sean,4pADjHPWyrlAF0FA7joK2H,"['dance pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
Grupo Cohesión,3EUBoxvZxECWPBgiIRNMAz,['chilena']
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Son StyLa,24Zvjv1lUyKfTuFpwwI7dk,[]
Black Dog Prowl,2lr0R5vHGfI0C489h0r6qV,['dc indie']
A Story Told,0kMSrud2q1lDBgp43LwU54,"['pop punk', 'west virginia indie']"
Grupo Bagdad,31luI2YnnNPOemnrlDLJ8w,['gruperas inmortales']
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
& Mc Ertan,4ILVKuE37gHWDCx9JQKEZy,[]
Manic Vertex,1xpa2EOO6ziSiYBqL3s9wB,[]
Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,"['folk', 'lilith', 'singer-songwriter', ""women's music""]"
Nashville Cast,2NvmDZar6FF2CICK1yBS4I,[]
Cancer Bats,10YNQq86z4shHwDSymTyWc,"['canadian hardcore', 'canadian metal', 'canadian metalcore', 'canadian punk']"
Flame,1S5ewTfZSmnpyJhmi1XZKw,[]
Son StyLa,24Zvjv1lUyKfTuFpwwI7dk,[]
CFCF,73IRHBhotETMmgvRCEyTCS,"['balearic', 'chillwave']"
Danny Elfman,5qBZETtyzfYnXOobDXbmcD,"['orchestral soundtrack', 'soundtrack']"
Manic Vertex,1xpa2EOO6ziSiYBqL3s9wB,[]
Michael Whitney Brown,3NlAHfGLPQaNbd5mPL8vuc,[]
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Star Beatz,1EmiWdNunzc8IgGCJy5f5V,[]
Viesta,6v5ec72DlecVntsmdGrs0R,[]
Alei Islah,77e0bU0LKeZ4AspZfRgq1R,[]
Son StyLa,24Zvjv1lUyKfTuFpwwI7dk,[]
GOE,26PK1xrvehA1ZbOI2WemwS,[]
& Mc Ertan,4ILVKuE37gHWDCx9JQKEZy,[]
Selda Köse,2I4ZECeU7LAQlqJiBRydvT,[]
Los Varones De California,4JtXEZQTssP9XfeaPbi8NF,"['corrido', 'corridos tumbados']"
Hot Sauce Johnson,2pJid8TsiqIZZkyVSerj7s,[]
Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,"['latin', 'latin pop', 'puerto rican pop']"
Mert Kültür,6LXMnsRXZLFRRBry3H5Uv4,[]
MAX,1bqxdqvUtPWZri43cKHac8,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop', 'viral pop']"
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
CeeLo Green,5nLYd9ST4Cnwy6NHaCxbj8,['atl hip hop']
LOBG,0G5T3ZLbioH8mUDbcOQUUa,['south carolina hip hop']
This Is The Kit,0ZUyFEafMwocvApBjTXvdo,"['bristol indie', 'chamber psych', 'indie folk']"
Son StyLa,24Zvjv1lUyKfTuFpwwI7dk,[]
Carlos Y Jose,2IRfUbSEqoOzedNHXVD1Xb,['norteno']
Michael Schenker,0W36oDVidsOqEIAKUJV4dY,['german hard rock']
Alei Islah,77e0bU0LKeZ4AspZfRgq1R,[]
Architecture In Helsinki,60eT7q88iLWKnuSXed1AGr,"['alternative dance', 'australian indie', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'new rave', 'shimmer pop', 'stomp and holler']"
TG Kommas,0QtTAKI96I6w8ByQIY3QQv,"['baton rouge rap', 'deep southern trap']"
La Castañeda,7fFzUTQmuK6dcxov1opn5Q,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'rock urbano mexicano']"
Joey Tapz,6auLa6Lr1THidBzXXtsqc7,[]
Rare Essence,4vKZXZH0eDibGsDxMVzZDh,['go-go']
Los Cocuyos de la Sierra,2OwI6rG6TLK5H0Oj6iyZ2F,['chilena']
Joey Tapz,6auLa6Lr1THidBzXXtsqc7,[]
No Retreat,0J4tA1Gmekti3ttfkeo7K1,['pennsylvania hardcore']
Former Informer,5FUDgSJtgaCkXKkFiplfl5,[]
Blackjesus Yoshua,2Dy3fOAUcKb7G3NdUcQuEG,[]
YM SHOTTA,1ZLhu0YmGuqJdvEZenLZdx,[]
The Lunokhod,00rCz1hFGJ6nxaPF9wPCTG,[]
Julia Jacklin,12fRkVfO2fUsz1QHgDAG3g,"['art pop', 'indie folk', 'indie pop', 'sydney indie']"
The Runaway Hamsters,3ggl1CTNZ44B33kMwA5CXK,[]
Dangling Chords,6iHVgrgwKvmzAnM3UnXEZI,[]
Davonte',0eXRtk1OiMbe7AvnBw9g2T,[]
Bangman,7nDntPhJJ6NMo1lQRlNNus,[]
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Joey Tapz,6auLa6Lr1THidBzXXtsqc7,[]
David Otero,4cA5JN7tiNZ8afYeuSQj5h,"['latin arena pop', 'latin pop', 'spanish pop']"
John T. Wurzer,4QvUjxWJGxOnNCBfjofNQ9,[]
Ellen Doty,0hdsFTHg1NJDgqujLLpY0g,['canadian modern jazz']
Los Ilegales del Bravo,0ZiQNQSmanB6vuoaibRoip,['deep norteno']
J-Wonn,0EePyJpLbQopStamceVusG,['mississippi hip hop']
Ruff Maab,6LDrGuj27yWlwh8GuqL5wu,[]
Tim Soucy,6fSvixjQmpfsf0nKFA4MNa,[]
Los Traficantes Del Norte,7HTFnYAjiVdJNmiYteMPdl,['deep norteno']
Enya,6uothxMWeLWIhsGeF7cyo4,"['celtic', 'middle earth']"
Chalie Boy & Tite,5ZdzrQkB6DQMrYshuHMLDY,['houston rap']
The Powell Boyz,5SXH4Oo3pDEmGMJNCIxChE,[]
Naleigha Nabeel,4uJQ0wxdqYU8XpicpnVbwe,[]
Mary Black,25W55yzID8F5bRKG8Zg2IA,"['celtic', 'folk', 'irish folk']"
Molly Hatchet,4ZqBwBVB3dsYWL3d5Spi10,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock', 'soft rock', 'southern rock']"
Kapena,5ApzCoihjAuHAfGVoVqv61,"['hawaiian', 'jawaiian', 'pacific islands pop']"
Wampeters,17Bz2vZSAdlPNorYqylhde,[]
LaShaun Love,1fo7NK0K2t82yIvc2cQSPU,[]
Son of Faust,3AV0sJ4nbnB4R5gYzznPut,[]
The Jazz Thieves,0GEQiHEwDMHnb718bgpG0q,[]
HYPE TOWN DJS,3dBI0ywCFxLmA18RMzBojw,[]
Jonathon Brandmeier,0sV1rLjpuyA1MJMoXC5hWA,[]
P.O.D.,6KO6G41BBLTDNYOLefWTMU,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']"
D-One Tha Chosen,23ASgXYaK5LAyE5hqspVXm,[]
Conjunto Arroyero,3t57wx00MMpK19IW7R3TUU,[]
Dat Boi T,4VIcSZlwRxIF6gPgtwSrbq,"['dirty texas rap', 'houston rap', 'texas latin rap']"
Keshana Riannon,7BDhqcKt0w0jaZAYLbP0jv,[]
Juventud Y Sus Teclados,2tCVBNdi63eJKWIVedAryw,['chilena']
Ruff Maab,6LDrGuj27yWlwh8GuqL5wu,[]
ZHG Juwop,2N5G51SsGIZgfK794ToXdn,[]
N-Sane,16IXfsmnHihTdRaQZtUube,[]
Yung 9,14tWaBo9LWx0mmjMJgmUaG,[]
Flaco el Jandro,2VVgC1jDpquqRzWjRlaqf6,[]
GOE,26PK1xrvehA1ZbOI2WemwS,[]
GC Classics,193nqYWcWu1IrTmQ9VSLZG,[]
Sons of the Pioneers,1gfIkFZ4hIs2gETkRVaY68,"['cowboy western', 'traditional country', 'vocal harmony group', 'western swing']"
Krazy K 503,4ezAHXbqUg5JJmhPQdKRad,[]
Blayne Clower,6PfDM1s5UNL6FZKGq0q2vU,[]
ZayBang,4knZcINThe7rbCYx0FVewG,"['cali rap', 'west coast trap']"
Collins and Streiss,6Q6nA0UwKA5QItPxAmU80w,[]
Dswerv,2jC3jRMuJYsIVOFCM8AKjp,[]
K.O from the Pilla,3fQoeftfpuKnrKqKPMvqFn,[]
Smokey & His Sister,5dUJnnAKqH2CRQR2oHQO74,[]
Iced Earth,3KEixcRfBS5K3E91Vn1Kdy,"['hard rock', 'melodic metal', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'power thrash', 'speed metal', 'us power metal']"
Zo Bandz,1GCPfSR5oKzAEtXBFutDNw,[]
張羽偉,46Y7GTrDD6yBgWt07pHqyK,['taiwanese indie']
Nbf D1,676tEuUqvMOvaamMjvuTwr,[]
Sonson,5fqxSk28Yc34R5suBUI4bj,[]
Dj Jessus Mix,5zZCm6lQkYv7ieA6LCZXec,[]
Jean-Luc Ponty,3SInttLnvf5G4Aa95aAYPr,"['art rock', 'french jazz', 'jazz fusion', 'jazz violin', 'progressive rock', 'rock progressif francais', 'symphonic rock']"
Itachi JL,0RyQNli7P38TtlTUqparuC,[]
Dj Saull Black,0uAAXZXfvRpsIX23cM69cq,[]
Sonson,5fqxSk28Yc34R5suBUI4bj,[]
Acoustic Syndicate,7cHBgZyVbNG75ZCo8VzD4W,"['banjo', 'bluegrass', 'jam band', 'progressive bluegrass']"
Yzaiah Jordan,4o8ISxT4Q5UyPEZxXltFID,[]
La Maravilla Flow,4jHvzawNiZAMaIk5JhIxvg,[]
Sterl Gotti,5kkWJuBDaVv2TBuDCcg7EP,['detroit hip hop']
Sonson,5fqxSk28Yc34R5suBUI4bj,[]
Sonson,5fqxSk28Yc34R5suBUI4bj,[]
Flowers On the Grave,2qzDfGIiff8HiI04hjANtD,[]
Anabella Vaughn,0bTZSIycLWf2Vni1eiPlBw,[]
Sonson,5fqxSk28Yc34R5suBUI4bj,[]
Sonson,5fqxSk28Yc34R5suBUI4bj,[]
Saweetie,6cK3NBO6uP7hh0oyuVELFl,"['cali rap', 'dance pop', 'pop', 'pop rap', 'trap queen']"
Bonafide Suspects,4upQwKkXBfMfkiUPkmU00a,[]
Dj Kasandra Nenan,0CcArd18nfzynm4oGNtxVJ,[]
Alex G,2WWTUZ3LpcAAPhSEz3H0rg,[]
YaBoi DaCoach,6Aj0ZcjIopR4QehbhaxNwD,[]
$hady P,45s2A4NF8PGU9h2fTjYll7,[]
Mula,1GANWZHwCvVUzz3MuaE39V,[]
Quickk,5fWSTE57g51mGF0yI71pzX,[]
Benji Brothers,7tYH4DanKe3tDiL5NUmBhL,['st louis rap']
Adolfo Owen,1z9MtL7HiAugyBRphGgJ8y,[]
Swagg2100,3u88tAjGNyji0zwdU0Wnjs,[]
Luka Antonov,02zfOV0ohBcu9TTeycpI4z,[]
Chanté Moore,77OlE8SkEHDkJczfswzDFo,"['contemporary r&b', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
Coutney Kanye,6qtJODroxcrCWpmtaw9Jni,[]
Pamala Ballingham,1fS9XyIWHYwRWhyTYsjktN,[]
Lonnie Hunter,2glqJQviC9FrNMPUHNi6aX,['praise']
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Rasheed,5Sn0h0yQFrY0QTvHztFFHI,"['dirty texas rap', 'texas latin rap']"
The New Revenge,1HzHC6rDWGHzexBWLn8sVa,[]
Jazzy Kennedi,40M9m92RyNT0N5WQatUyJ8,[]
Seattle Marimba Quartet,2qx7MXPTOT0lcUSH6oq4Da,['marimba']
Saturnalias,7xpJvne4JnQJQpaLB9hIOV,[]
Walter Martin,1HvCWUrKX1xKeT3yQXjPeI,[]
Rilie Theotis,0MC5jsTIGl8KnPdQekxhe3,[]
The Warren Brothers,7poSFA4hdvuT0J4mwTfA3D,['country road']
Juicethegod,1GIy2TphgA3IHQbz7vdAlH,[]
Storyhill,3thSq4dSINRcqx9gndYfJp,['montana indie']
MILES KELLEY,32uKONDZSYs3M985Ro0OPQ,[]
alt!,2JUbvars1Q5hnkRa8IglAa,[]
Baltimore Bigz,3MWCEMllqQHdEm0sZDpXYM,[]
Bharlie,58LKVYhNwUdofHHMqa3uFj,[]
LawDatt,2J2tFyc2DC2ivkjMxraD5m,[]
Desmond Ferguson,0wRoqZdIqVQGzwvjzvJer0,[]
Elijah Wallace,4Ge9PS49G3qSU6A4MrD6PO,[]
G. Love & Special Sauce,74fkl73HDlCXw0l6cemB89,"['jam band', 'pop rock']"
YungStone,4egPLBPtk56wEUMNU2Ax07,[]
YTM Lilvent,19a3CyNYu4XK3SFPh8ICCP,[]
Fruition,4dDqxbEKfPN3RZYrGr36y8,"['deep new americana', 'jam band', 'jamgrass', 'new americana', 'progressive bluegrass', 'stomp and holler']"
OD Flacko,7hvxLlFiNwWYxPfBXiQ05g,[]
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Philly Heat,5CwoB7XzUFMwthLe1YekS6,['philly rap']
Kickkone,0TienkKQZW15SskWsr9GY3,[]
Seckond Chaynce,1Scv2VH4bC1sk2jBvp5h1H,"['country rap', 'redneck']"
Rockstar Mafia,0edLgbRPu2opyGHYjnWKqu,[]
Lor Scoota,1CT7nOSBInPHjbrZrgCHos,[]
Lor Dae,0InaCMMF2gSFhtupypPkVl,[]
JayDubbed,46eg3mBJawOUvYTW7NEdmc,[]
M.Simile,6MB3D3OaMTzoN1yIt3qvxR,[]
T00M3R,6moCvEDohdzL8WXfd8jREa,[]
Rob Tognoni,09eNSBkVhCYr9i965i6fnd,['power blues-rock']
Bonafide Suspects,4upQwKkXBfMfkiUPkmU00a,[]
Hila Waleska,5tkC2vGwXp8v2EdAXPh4Ew,[]
Rsb poopie,0wdgPddLWDdV8sK25Qcs7O,[]
Josten Derral,6C538efDrxDG3HE9d4q2dF,[]
Diega Reeda,4WY34tPWuSlDBjgW1qwzCt,[]
Gary Allan,37W8SKV5Vc8lcGtdyWCA5m,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']"
OakTown,0cMzabFlaPkB8632XqCEox,[]
OG CRIP Tow Current C,4wUS8bquFDhWzNfDoGPX5i,[]
TCB Bounce Beat Kings,6QoPapOk9izriQmEGamap3,[]
Daduworld,1vrrSMQTcZLNX8IHqLHzry,['kansas city hip hop']
Dj Heren,3w7Tq2akCcXlEr7Lg4bwVn,[]
Twinnski,5kzZPmt4rMCkEGni9PCZZc,['dmv rap']
ALLBLACK,1cutd8e41XvxXnFPOFIxMD,"['cali rap', 'hyphy', 'west coast trap']"
Brian Adelardo,7239rkddVrjZLcHwUD7Lyr,[]
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Various Artists,0LyfQWJT6nXafLPZqxe9Of,[]
Andrés Jiménez,2x21EDzlsqOkNr0GpiZM5I,['musica jibara']
Zucchero,2KftmGt9sk1yLjsAoloC3M,"['classic italian pop', 'italian adult pop', 'italian pop rock']"
SK Luchiani,5BkSUo8SZ5i5KsEI4vc39g,[]
Pankaj Udhas,4Qpbhxe0sO2zhvUVfODdZw,"['classic bollywood', 'desi pop', 'filmi', 'ghazal', 'sufi']"
Rainy Milo,1REDP8H8JsNmj46Ps2O8r2,[]
Alex Alavi,3XFIbc9yn3LWD9jG6vMofS,[]
Baldenna tha King,5sEatoqof8AiLMZqJbqGak,[]
Jonathan Calhoun,3Khzhb4a6JkEQmu41mth5p,[]
Bombay Beach Revival,1W7pMXb6n6ZUUM9Axqi9tL,[]
Baby Jamo,6zFixzuUUZYLye59Ajwfb0,['dmv rap']
Finestyle,7yctVa4BppKi6Cg1TVAv3J,[]
Showtimelock,45MufL0LHykmL28wRlVrfe,[]
Bombay Beach Revival,1W7pMXb6n6ZUUM9Axqi9tL,[]
Toy Boy Smitty,5quKSXToBLb4dSOAgbbFKI,[]
Hannah Herrera,7ENsMzWIWZ8IduTBNZadWz,[]
Truestory tweez,2FahiFy8g6EFFdxbDRHPtc,[]
Magica,4NBjLA1DgXKrs6fPoyXkAM,[]
Camila Delgado,1Qln8K69DO08SCVGCpU2tQ,[]
Yung Shadøw,2pLDTWXQaRCbuhLSZOeJS9,[]
Grupo Nuevo Convoy,5qeOM0ewvmHxxilikxE6IY,[]
Prong,6SER9tY2pDIDVWVf5Ql97B,"['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'old school thrash', 'rap rock', 'thrash metal']"
sietegang yabbie,2vZFGtnhq7Qgc2pBKVXeBZ,[]
Sagi Rei,14P2FhDt3wjCMSYCoWcv7U,['italian adult pop']
Slingshot Dakota,22z35Pg6hVKGm3pn84nyHU,"['bubblegrunge', 'diy emo', 'indie punk', 'philly indie']"
VENMC,1MaKrDSmq6GXwpD7a99Xe3,[]
Baby Jamo,6zFixzuUUZYLye59Ajwfb0,['dmv rap']
Dj money handz,2w38qGtZRBewFGF5a6WEzM,[]
Gannon Fremin & CCREV,0P3JEHMidLKLqAHuFd7Qf8,[]
Tyson James,1y5jzAFGwRwzBQq7QnqyLE,['maga rap']
Pave,1EDuAkQLxBqws7vD2AL9au,[]
Jquintana el Imparable,5kYAxgauoNIdy3RvzyxCGz,[]
Glockboybaba,6N2rfDdwu5Tgg8IcGrI6jM,[]
"Good Girl, Bad Boy",39FGvNZoHpW4Tq5j5ntjm9,[]
Talen Talea,3ohtRCKZMuilwRb3E4VYBd,[]
